crn, instructorFirstName, instructorLastName
30745,W,Moersch
30782,A,Megill
30784,A,Megill
30792,C,Tsitsaros
61876,,
58298,S,Peterson
50640,C,McNeill
10028,,
10030,,
74319,T,Ehlen
74320,R,Sennet
74321,W,Heiles
76070,T,Ehlen
75046,Y,Guan
75048,Y,Guan
74322,C,Moersch
74323,D,Robinson
74324,Y,Redman
74325,J,Siena
74326,N,Gunn
74327,D,Harris
74328,O,Davis
74329,S,Stone
74330,L,Herrera
74331,S,Stone
74332,S,Stone
75095,S,Stone
75096,S,Stone
76069,M,McIntire
75083,S,Stone
75084,S,Stone
75086,S,Stone
75087,S,Stone
75089,M,McIntire
74334,N,Lee
74335,M,Freivogel
74336,A,Yeung
74337,R,Haken
74338,R,Haken
74339,R,Haken
75704,A,Yeung
75706,A,Yeung
75707,A,Yeung
75705,A,Yeung
74340,R,Haken
74341,E,Freivogel
74342,R,Haken
74343,R,Haken
74344,D,McDonough
76078,D,McDonough
76079,D,McDonough
74346,L,Gray
75710,L,Gray
75711,L,Gray
74349,A,Yeung
75049,A,Yeung
75050,A,Yeung
74350,G,Sanchez Portuguez
75053,G,Sanchez Portuguez
75054,G,Sanchez Portuguez
74352,J,Keeble
74353,J,Keeble
74356,J,Dee
74357,J,Dee
75055,J,Dee
75056,J,Dee
74359,T,McGovern
75701,T,McGovern
75702,T,McGovern
74361,J,Minor
74362,J,Harris
74364,D,Richtmeyer
74365,D,Richtmeyer
74368,C,Daval
74367,,
74370,B,Scully
74372,E,Chasanov
74373,E,Chasanov
74376,S,Tegge
74377,S,Tegge
75057,S,Tegge
75058,S,Tegge
74378,W,Moersch
74379,R,Flores
74380,W,Moersch
75059,W,Moersch
75060,W,Moersch
74813,B,Coleman
75071,B,Coleman
74817,C,McNeill
74818,R,Bridgewater
74819,J,Longardner
75072,C,McNeill
75073,C,McNeill
74825,T,Carrillo
74827,T,Carrillo
75074,T,Carrillo
74829,J,Pugh
74830,B,Carrasquillo
75075,J,Pugh
74831,C,Stephens
74832,C,Stephens
74833,L,Gray
74834,L,Gray
75076,L,Gray
74835,L,Gray
74836,L,Gray
75077,L,Gray
74837,J,Spencer
74382,T,Ehlen
74383,R,Sennet
74384,W,Heiles
74385,C,Moersch
74386,D,Robinson
75078,D,Robinson
75069,C,Robards
75070,M,Tilley
74387,Y,Redman
74388,J,Siena
74389,N,Gunn
74390,D,Harris
74391,O,Davis
74392,S,Stone
74393,L,Herrera
75738,S,Wigley
75739,N,Gunn
75740,C,Robards
75741,M,Tilley
74396,N,Lee
74397,M,Freivogel
74398,A,Yeung
74399,R,Haken
74400,R,Haken
74401,R,Haken
75079,A,Yeung
75080,A,Yeung
74402,R,Haken
74403,E,Freivogel
75081,R,Haken
75082,R,Haken
74404,D,McDonough
74405,L,Gray
74406,A,Yeung
74407,G,Sanchez Portuguez
74408,J,Keeble
74409,J,Keeble
74412,J,Dee
74413,J,Dee
74416,T,McGovern
74418,J,Minor
74419,J,Harris
74421,D,Richtmeyer
74422,D,Richtmeyer
74425,C,Daval
74424,,
74427,B,Scully
74430,E,Chasanov
74431,S,Tegge
74432,S,Tegge
74433,W,Moersch
74434,R,Flores
74838,B,Coleman
74844,C,McNeill
74849,R,Bridgewater
74854,J,Longardner
74867,T,Carrillo
74873,T,Carrillo
74880,J,Pugh
74885,B,Carrasquillo
74889,C,Stephens
74891,L,Gray
74892,L,Gray
74893,L,Gray
74894,L,Gray
74896,J,Spencer
74898,D,Cox
75529,C,Moersch
74841,C,Moersch
76087,C,Robards
74842,M,Freivogel
74843,R,Haken
74845,M,Freivogel
74846,D,McDonough
74847,M,Freivogel
74848,E,Freivogel
74850,N,Lee
74851,A,Yeung
74852,J,Keeble
74853,J,Harris
74855,T,McGovern
74856,T,Ehlen
74857,G,Sanchez Portuguez
74859,D,Richtmeyer
74860,D,Richtmeyer
74862,C,Daval
74863,E,Chasanov
76255,B,Scully
75227,W,Moersch
76046,R,Flores
74864,R,Haken
74087,A,Megill
74089,A,Megill
74090,A,Davis
73708,A,Solya
73709,B,Coleman
74091,A,Megill
74871,M,Tilley
75643,J,Gunn
74872,J,Gunn
74874,S,Taylor
74875,J,Finkelman
74096,,
74097,,
74099,,
74093,S,Peterson
74094,E,Peterson
74095,A,Messina
76063,A,Betsold
73710,B,Houser
73711,B,Houser
73712,B,Houser
73713,B,Houser
75628,C,McNeill
75632,J,Pugh
75633,C,McNeill
75635,T,Carrillo
75636,J,Pugh
75637,J,Pugh
75638,L,Gray
75640,B,Coleman
74877,C,McNeill
74878,J,Spencer
74879,C,Stephens
74881,T,Carrillo
74882,R,Bridgewater
74884,B,Coleman
74886,B,Coleman
74435,T,Ehlen
74436,R,Sennet
74437,W,Heiles
74438,C,Moersch
74887,D,Robinson
75875,C,Robards
75876,M,Tilley
74888,Y,Redman
74931,J,Siena
74932,N,Gunn
74933,D,Harris
74934,O,Davis
74935,S,Stone
74936,L,Herrera
74937,S,Wigley
74938,N,Gunn
74939,S,Wigley
74941,C,Robards
74942,M,Tilley
74944,J,Gunn
74958,N,Lee
74960,M,Freivogel
74962,R,Haken
74963,R,Haken
74964,R,Haken
74966,R,Haken
74967,E,Freivogel
74968,D,McDonough
74969,L,Gray
74970,A,Yeung
74971,G,Sanchez Portuguez
74972,J,Keeble
74973,J,Dee
74974,T,McGovern
74975,J,Minor
74976,J,Harris
74977,D,Richtmeyer
74978,C,Daval
74979,B,Scully
74980,E,Chasanov
74981,J,Pugh
74982,S,Tegge
74983,S,Tegge
74984,W,Moersch
74985,R,Flores
74986,B,Coleman
74987,,
74988,R,Bridgewater
74989,T,Carrillo
74990,J,Pugh
74991,C,Stephens
74992,L,Gray
74993,L,Gray
74994,J,Spencer
55606,S,Frankenberg
60355,S,Frankenberg
55607,S,Frankenberg
76283,J,Gulley
55476,D,Llano
45299,H,Schwarb
45298,H,Schwarb
69623,N,Liang
69624,N,Liang
49623,F,Dolcos
49624,F,Dolcos
51757,J,Rhodes
51756,J,Rhodes
53264,D,Beck
53265,D,Beck
59997,H,Chung
48606,S,Beshers
42436,M,Gillette
30492,S,Beshers
70844,J,Rhodes
10053,,
57476,D,Simons
57462,N,Liang
57464,C,Hunter
57460,G,Gratton
57466,A,Benjamin
59943,N,Allen
57468,E,Pomerantz
70055,B,Hankin
67320,,
63791,B,Hankin
57470,D,Newman
60030,J,Willits
59659,S,Sadaghiani
59678,D,Briley
57472,J,Hotaling
57474,D,Cohen
10055,,
32850,B,Meline
32851,B,Meline
30493,D,Andruczyk
49708,,
54919,T,Kozlowski
75492,T,Kozlowski
10071,,
34302,M,Ragheb
43004,M,Ragheb
75571,M,Kaminski
75866,,
75572,M,Kaminski
75865,M,Kaminski
43007,R,Sankaran
43008,R,Sankaran
43009,R,Sankaran
60915,R,Sankaran
43006,R,Sankaran
30500,J,Stubbins
75519,J,Stubbins
30504,J,Stubbins
56075,J,Stubbins
30507,J,Stubbins
59062,J,Stubbins
75573,J,Stubbins
30510,L,Meng
75520,L,Meng
30513,Y,Zhang
75521,,
30517,C,Brooks
75755,C,Brooks
60320,A,Di Fulvio
60318,A,Di Fulvio
60316,A,Di Fulvio
75808,A,Di Fulvio
75807,A,Di Fulvio
34526,M,Ragheb
43010,M,Ragheb
75768,Z,Mohaghegh
75769,Z,Mohaghegh
75766,Z,Mohaghegh
69626,Z,Mohaghegh
69627,Z,Mohaghegh
40865,W,Roy
69299,W,Roy
75773,W,Roy
75775,W,Roy
75780,W,Roy
34532,R,Uddin
75448,W,Roy
63370,R,Sankaran
63371,R,Sankaran
39440,R,Uddin
75536,R,Uddin
72100,D,Curreli
75539,D,Curreli
74038,D,Ruzic
10072,,
75429,K,Huff
68351,A,Di Fulvio
75538,R,Uddin
30530,R,Uddin
10076,,
10080,,
30533,L,Lynch
51733,C,Ugarte
76263,J,Edwards
76264,J,Edwards
56636,J,Edwards
32867,J,Edwards
46423,J,Edwards
32865,A,Kent
70214,J,Miller
32856,R,Mulvaney
32858,R,Mulvaney
32859,R,Mulvaney
32860,R,Mulvaney
32862,R,Mulvaney
61571,P,Christensen
61578,P,Christensen
61583,P,Christensen
61588,P,Christensen
61593,P,Christensen
61598,P,Christensen
61566,P,Christensen
55864,A,Yannarell
39333,O,Roberts
72910,M,Johnson
63137,J,Farr
63142,J,Farr
33501,N,Seiter
45229,N,Seiter
33494,N,Seiter
69834,K,McSweeney
57871,C,Suski
56366,N,Alexander
51386,M,Ward
72213,S,Wiesbrook
34556,E,Golebie
10092,,
10086,,
10096,,
54429,M,Allen
73100,R,Endres
73101,R,Endres
36784,R,Endres
40475,E,Morgan
34570,M,Ward
75310,M,Ward
33534,A,Studer
74600,A,Studer
10100,,
40129,K,Guan
63660,R,Hudson
65583,R,Hudson
49854,C,Suski
54607,J,Matthews
30579,J,Matthews
48108,J,Matthews
62155,R,Gracon
72943,A,Yannarell
70457,C,Van Riper
34113,A,Lipka
34041,A,Lipka
34054,A,Lipka
34076,A,Lipka
55894,A,Lipka
69840,D,Miller
74570,D,Miller
74573,D,Miller
67022,S,Rodriguez Zas
40644,J,Fraterrigo
54152,J,Fraterrigo
40130,J,Fraterrigo
57872,J,Fraterrigo
30588,K,McSweeney
34572,M,Kuo
37462,C,Diao
60428,K,McSweeney
32889,E,Larson
32902,J,Curtis Quick
10110,,
36285,B,Gramig
63221,J,Brawn
63989,M,Dreslik
30597,J,Brawn
52520,P,Hodson
74621,T,Benson
69078,C,Van Riper
10114,,
34290,F,Salas
32841,A,Frey
64676,E,Ashworth
72892,D,Stebbins
46521,A,Hartman
46528,M,Stannard
72156,M,Stannard
72284,F,Salas
37695,H,Holscher
62493,H,Holscher
74447,K,Swanson
74448,M,Cattai de Godoy
37691,Y,Pan
41058,M,Prescott
75464,,
75718,A,Lipka
75720,A,Lipka
75721,A,Lipka
75722,A,Lipka
75723,A,Lipka
30599,M,Prescott
34588,M,Prescott
34597,K,Chapman-Novakofski
71223,A,Dilger
73052,M,Nakamura
75964,M,Nakamura
69079,R,Dilger
69034,C,Parsons
74104,H,Chen
74106,H,Chen
30600,J,Flaws
75867,M,Pepino de Gruev
52348,Z,Madak-Erdogan
70762,,
70763,,
70783,K,Koelkebeck
70781,K,Koelkebeck
70782,K,Koelkebeck
70787,K,Koelkebeck
70785,K,Koelkebeck
70786,K,Koelkebeck
70790,A,Dilger
70788,D,Boler
70789,A,Dilger
70792,D,Shike
70791,D,Shike
70795,H,Qiao
70793,H,Qiao
70794,H,Qiao
70798,R,Mackie
70796,R,Mackie
70797,R,Mackie
70799,D,McKim
70802,M,Wheeler
70800,M,Wheeler
70801,M,Wheeler
70804,M,Cattai de Godoy
70803,M,Cattai de Godoy
10117,,
10119,,
47090,,
70202,D,Rock
53896,R,Smith
59080,,
65494,P,Roady
47113,K,Bailey
47114,K,Bailey
47115,K,Bailey
76288,M,Wallig
47116,A,Schnelle
60480,A,Barger
47119,K,Colegrove-Calvey
47120,K,Colegrove-Calvey
47121,K,Colegrove-Calvey
47137,M,Delaney
47139,J,Lowe
47140,J,Lowe
47141,J,Lowe
47142,J,Lowe
47143,,
50543,,
59333,D,Yoo
47147,J,Flaws
50544,,
47149,,
74446,Y,Johnson-Walker
54483,L,Hoyer
47150,,
10178,,
74316,J,McGrath
50393,E,Saadah
52309,E,Saadah
32905,A,Smith
32907,J,Rowe
32910,A,Smith
32913,J,Rowe
32639,E,Jensen
69267,E,Jensen
32658,S,Weinberg
34623,D,Durso
34626,D,Durso
34627,D,Durso
34629,S,Lee
34620,,
40656,B,Currie
50619,X,Bu
57440,X,Bu
42013,S,Lee
51407,X,Bu
51408,S,Lee
40655,,
40658,B,Currie
34707,M,Li
41940,M,Li
70125,A,Anda
69272,A,Anda
32664,C,Weaver
32666,C,Weaver
32668,C,Weaver
32678,C,Weaver
39412,J,Bojanowski
39413,J,Bojanowski
39414,J,Bojanowski
39415,J,Bojanowski
39411,J,Bojanowski
34761,R,Vanderbeek
34750,R,Vanderbeek
38394,B,Rosenstock
38383,,
38413,,
38425,,
38439,,
38448,,
38460,,
53436,,
58842,,
58844,,
61601,,
61603,,
61607,,
61609,,
61611,,
64069,,
64070,,
38458,R,Layton
10122,,
54262,J,Fitts
30620,J,Schumacher
30623,N,Ben Moshe
71465,J,Livengood
75438,J,Livengood
73054,A,Estrup
34784,D,Sussman
30641,E,Neufeld
70713,T,Ionin
70714,T,Ionin
60342,T,Ionin
36877,P,Hillmer
36880,P,Hillmer
10124,,
74014,B,Rosenstock
43037,N,Ben Moshe
43036,N,Ben Moshe
46646,A,Ellis
46647,A,Ellis
54356,H,Varden
53130,H,Varden
40630,J,Bojanowski
30658,J,Bojanowski
54357,E,Neufeld
53131,E,Neufeld
55439,D,Sussman
55438,D,Sussman
40634,J,Livengood
30664,J,Livengood
51755,J,Rhodes
51754,J,Rhodes
59626,S,Ahmed
59625,S,Ahmed
69911,J,Hummel
10125,,
75396,J,Bojanowski
53398,S,Weinberg
53132,S,Weinberg
60304,P,Lasersohn
67852,H,Varden
71970,H,Varden
71969,H,Varden
67853,H,Varden
48229,J,Hummel
53300,C,Weaver
53134,C,Weaver
10128,,
10131,,
74015,B,Rosenstock
10133,,
34792,E,Kuo
56866,E,Kuo
51667,,
51669,,
34798,,
34801,,
54867,,
34795,,
54866,,
34809,,
34810,,
59055,,
59056,,
51670,,
54882,,
54884,,
51663,,
51664,,
34811,,
51665,,
51666,,
34812,,
54883,,
51668,,
59031,,
56865,,
51671,,
51672,,
54868,,
51673,,
51674,,
59059,,
59060,,
34813,H,Witek
34816,H,Witek
34827,,
34818,,
43197,,
34821,,
34824,,
43195,,
34830,,
34835,,
34845,,
34839,,
46110,,
48149,,
45836,,
34850,,
34854,,
43198,,
34858,,
43196,,
34871,,
49659,,
34867,,
48150,,
75328,,
45891,,
43796,,
34888,,
54032,,
34895,,
54031,,
34452,,
43795,,
34455,,
34457,,
34459,,
34460,,
34464,,
34461,,
34462,,
34469,K,Ansell
34471,K,Ansell
34473,,
50254,,
34475,,
34506,,
34529,,
34502,,
34533,,
34547,,
34548,,
34500,,
75333,,
75334,,
75335,,
75336,,
34554,,
50253,,
59975,,
34552,,
75097,,
75098,,
34549,,
34555,,
47983,,
34562,,
34557,,
34558,,
34559,,
40084,Y,Chemla
10145,,
55650,E,Goldschmidt
34564,M,Stone
34566,M,Stone
59136,,
59140,,
34590,,
34569,,
34598,,
54863,,
34592,,
34624,,
47717,,
34595,,
60539,,
34601,,
54864,,
60540,,
34608,,
34611,,
60541,,
47577,,
34630,,
34709,,
34604,,
34613,,
34616,,
34619,,
34586,,
34621,,
59137,,
55008,,
34625,,
34727,,
52599,,
56971,,
60543,,
60544,,
55801,,
60546,,
60545,,
56990,,
55007,,
55802,,
34653,,
34657,,
52600,,
52601,,
47578,,
59143,,
34706,,
56981,,
34659,,
34661,,
34663,,
55800,,
34665,,
34667,,
34670,,
34673,,
59144,,
34693,,
34689,,
34700,,
34703,,
34698,,
55006,,
55118,,
60535,,
60536,,
43044,T,Stelzer
34734,T,Stelzer
34736,A,Kou
55938,A,Kou
52251,,
52447,,
54670,,
52446,,
64515,,
64516,,
64517,,
64518,,
34540,,
52220,,
34603,,
60533,,
34749,,
34773,,
34757,,
34752,,
34783,,
34787,,
34793,,
55803,,
34779,,
34638,,
45665,,
52223,,
34861,,
34790,,
34796,,
34758,,
34800,,
34760,,
60534,,
52219,,
34834,,
58778,,
34846,,
34849,,
34853,,
48007,,
34523,,
34857,,
34864,,
34474,,
34525,,
48027,,
52217,,
34528,,
34534,,
52218,,
34537,,
52448,,
64523,,
34542,,
64525,,
34577,,
34581,,
52449,,
34591,,
52252,,
59985,,
34609,,
34615,,
34618,,
34632,,
34634,,
48008,,
64531,,
34637,,
34636,,
71589,B,Bradlyn
71590,B,Bradlyn
71569,,
71572,,
71575,,
71576,,
71605,,
71601,,
71604,,
71558,,
71567,,
71557,,
71586,,
71597,,
71600,,
71606,,
71598,,
71582,,
71599,,
71587,,
71594,,
71596,,
71568,,
71580,,
71603,,
71574,,
71571,,
71577,,
71566,,
71583,,
71505,,
71490,,
71480,,
71481,,
71482,,
71483,,
71494,,
71479,,
71485,,
71486,,
71487,,
71478,,
71491,,
71492,,
71488,,
71489,,
71477,,
71493,,
71495,,
34891,B,Bradlyn
34894,B,Bradlyn
62161,,
38584,,
60575,,
38582,,
38604,,
38600,,
38517,,
38576,,
38568,,
38580,,
38581,,
38573,,
38593,,
38606,,
38602,,
38591,,
38570,,
38589,,
38603,,
38586,,
38601,,
38527,,
38597,,
38579,,
60576,,
38575,,
38571,,
38605,,
38595,,
64533,,
38552,,
38519,,
38521,,
38523,,
38524,,
60016,,
38554,,
38531,,
38534,,
38536,,
38514,,
38541,,
38543,,
38545,,
38547,,
60023,,
38512,,
60018,,
58926,,
55728,B,Hooberman
59198,,
60532,,
60433,,
55730,,
55731,,
55734,,
55729,,
73013,B,Clark
32694,P,Adshead
60434,,
32687,,
32688,,
32691,,
56627,,
56628,,
32751,I,Golding
76024,I,Golding
61383,,
32749,,
32737,,
32741,,
76127,,
55016,R,Trapp
75748,M,Lundsgaard
70561,G,Gollin
72595,M,Lundsgaard
70539,M,Neubauer
73355,D,Beck
32710,J,Filippini
32704,,
32707,,
32708,,
60253,,
33052,O,Cohen
47625,O,Cohen
32781,,
32782,,
70731,,
30674,E,Colla
57729,R,Giannetta
57731,R,Giannetta
57732,,
57733,,
30681,K,Dahmen
64574,,
64575,,
32763,P,Abbamonte
61384,,
32757,,
32760,,
60046,,
60047,,
32773,J,Eckstein
76025,J,Eckstein
61385,,
32766,,
32768,,
60048,,
64702,A,Statt
64705,A,Statt
30685,S,Vishveshwara
32793,V,Madhavan
76027,V,Madhavan
61942,,
47769,,
32784,,
32787,,
76028,,
32796,J,Shelton
32795,,
32794,,
66672,C,Elliott
10147,,
30700,T,Faulkner
52340,P,Draper
53892,T,Mouschovias
51354,P,Ricker
30721,P,Phillips
37128,J,Leburton
75752,J,Leburton
30705,J,Noronha-Hostler
30709,J,Leite Noronha
30717,E,Fradkin
51381,S,Cooper
10150,,
72607,N,Yunes
61725,R,Leigh
76097,N,Yunes
10154,,
72608,N,Yunes
47801,K,Lambert
72539,,
48867,M,Babadoost
69567,M,Babadoost
30571,G,Gasyna
10180,,
38773,G,Gasyna
73118,J,Karam
75191,J,Karam
10205,,
69902,R,Goebel
69903,R,Goebel
69906,R,Goebel
71340,R,Goebel
61153,J,Karam
63231,J,Karam
33698,L,Pierce
33438,L,Pierce
33662,L,Pierce
33464,L,Pierce
33285,F,Henshaw
35676,J,Jegerski
10207,,
10210,,
39363,,
58317,,
39365,,
32817,Y,Yang
70594,,
71010,,
47375,,
38461,,
38463,,
38465,,
38466,,
38468,,
38469,,
38476,G,Sin
70094,A,Mayer
70836,,
70837,,
74248,,
73392,R,Pahre
40309,J,Ashley
67345,R,Pahre
73036,,
73037,,
73038,,
59988,R,Carroll
32820,,
32822,,
32823,,
32828,N,Webb Williams
38364,,
38408,,
38416,,
38421,,
38434,,
38444,,
38490,A,Livny
43111,M,Bowen
32842,,
32843,,
32844,,
32872,,
51570,,
54161,,
32873,B,Miller
58313,,
45638,D,Nagashima
52044,,
52045,,
52046,,
52258,,
52043,K,Kourtikakis
68935,A,Prorok
56250,D,Nagashima
56252,N,Grossman
30635,A,Uribe-McGuire
64932,S,Seitz
71529,A,Uribe-McGuire
67920,J,Mondak
67919,T,Rudolph
59712,J,Hinchliffe
50644,D,Planty
61689,W,Cho
66339,C,Wong
43210,A,Ksiazkiewicz
39386,K,Kourtikakis
43855,D,Canache
51552,N,Webb Williams
30642,S,Seitz
73044,J,Bowers
72032,S,Frost
47545,X,Dai
44147,K,Kourtikakis
50021,P,Diehl
46741,N,Grossman
60099,A,Prorok
53025,Y,Yang
61856,C,Nadeau
61855,C,Nadeau
75208,E,Derhemi
47034,E,Derhemi
10187,,
50643,A,Mayer
60013,A,Livny
51556,M,Winters
10190,,
41042,C,Sanchez
45153,A,Ksiazkiewicz
48035,J,Mondak
40573,S,Althaus
30638,J,Bowers
30646,W,Cho
53820,D,Canache
30644,B,Miller
30659,X,Dai
10195,,
51830,,
55643,,
67385,A,Uribe-McGuire
10199,,
54911,N,Bosecker
60375,N,Bosecker
56168,N,Bosecker
60376,N,Bosecker
59160,N,Bosecker
64622,R,Knox
64623,R,Knox
64625,B,Conerty
64626,B,Conerty
62047,N,Engeseth
62049,N,Engeseth
66363,M,Minn
66362,M,Minn
64627,J,Juvik
64628,J,Juvik
64629,P,Davidson
64631,P,Davidson
35690,L,Travis
75579,L,Travis
35695,L,Travis
75580,L,Travis
38866,L,Travis
35699,L,Travis
75581,L,Travis
52334,L,Travis
75586,L,Travis
50609,L,Travis
75583,L,Travis
35704,L,Travis
75584,L,Travis
35716,L,Travis
75585,L,Travis
43472,L,Travis
75587,L,Travis
35719,L,Travis
75588,L,Travis
35723,L,Travis
75589,L,Travis
35726,L,Travis
75590,L,Travis
35368,L,Travis
75591,L,Travis
35360,L,Travis
75592,L,Travis
35381,L,Travis
75593,L,Travis
35389,L,Travis
75594,L,Travis
35403,L,Travis
43393,L,Travis
75596,L,Travis
35420,L,Travis
75597,L,Travis
35725,L,Travis
43394,L,Travis
75599,L,Travis
35499,L,Travis
35455,L,Travis
75600,L,Travis
35481,L,Travis
75601,L,Travis
35487,L,Travis
75602,L,Travis
49229,L,Travis
75604,L,Travis
35492,L,Travis
75605,L,Travis
35394,L,Travis
75606,L,Travis
35476,L,Travis
35507,L,Travis
75607,L,Travis
75608,,
75609,L,Travis
75610,L,Travis
75611,L,Travis
35523,L,Travis
45138,N,Wynn
45139,N,Wynn
45140,N,Wynn
45141,B,Vermillion
45142,B,Vermillion
52426,B,Vermillion
52564,B,Vermillion
52565,N,Wynn
52566,N,Wynn
52568,,
52569,,
52567,,
65505,,
65506,G,Wszalek
65507,G,Wszalek
65508,,
65509,G,Wszalek
65511,L,McKinzie
65512,,
66174,B,Vermillion
66175,B,Vermillion
66177,G,Wszalek
66178,G,Wszalek
69425,,
44239,N,Wynn
44240,N,Wynn
44241,B,Vermillion
44242,B,Vermillion
52425,,
65483,G,Wszalek
65484,G,Wszalek
65485,,
35648,L,Travis
35741,D,Albarracin
35742,D,Albarracin
35743,D,Albarracin
35744,D,Albarracin
35746,D,Albarracin
35747,D,Albarracin
35748,D,Albarracin
41856,D,Albarracin
35737,D,Albarracin
35740,D,Albarracin
64431,S,Dolcos
75881,K,Dugan
30673,J,Gulley
30675,C,Fisher
30678,L,Sahakyan
30680,A,Lleras
38028,M,Regenwetter
38029,M,Regenwetter
38034,M,Regenwetter
38052,H,Berenbaum
38053,H,Berenbaum
38054,H,Berenbaum
38088,H,Berenbaum
38091,H,Berenbaum
38092,H,Berenbaum
48047,H,Berenbaum
48048,H,Berenbaum
30683,N,Todd
32647,D,Newman
30686,Z,Shipstead
30689,J,Briskin
45439,,
43493,J,Juraska
75969,J,Juraska
43494,J,Juraska
75970,J,Juraska
43495,J,Juraska
75971,J,Juraska
43496,J,Juraska
75972,J,Juraska
43497,J,Juraska
75973,J,Juraska
56233,M,Lyubansky
75615,J,Gulley
57477,K,Rudolph
43377,Z,Shipstead
43378,Z,Shipstead
43373,Z,Shipstead
32667,D,Weiner
32669,D,Weiner
32671,D,Weiner
32674,D,Weiner
32676,D,Weiner
51387,C,Hunter
66133,J,Cohen
37956,N,Allen
37955,E,Barnum
48118,C,Menard
56232,T,Brewster
39820,R,Fraley
39821,R,Fraley
39822,R,Fraley
49078,R,Fraley
39819,R,Fraley
43330,C,Stern
41811,C,Shenouda
41812,C,Shenouda
41810,C,Shenouda
42668,,
56616,,
66341,G,Wszalek
75616,J,Hotaling
44051,H,Schwarb
43369,H,Schwarb
70380,J,Derringer
70379,J,Derringer
69263,H,Neville
60135,H,Neville
65349,N,Liang
65350,N,Liang
34005,L,Kinderman
49204,F,Dolcos
49205,F,Dolcos
51753,J,Rhodes
51752,J,Rhodes
53261,D,Beck
53262,D,Beck
43012,J,Cromley
43011,J,Cromley
75066,J,Cromley
75065,J,Cromley
41266,S,Banerjee
37976,S,Banerjee
67278,J,Spielmann
34573,M,Kuo
43332,Y,Chen
55708,A,Barbey
10229,,
46958,B,Adhimoolam
47772,B,Adhimoolam
48376,B,Adhimoolam
46959,B,Adhimoolam
37966,R,Wantland
57400,R,Wantland
30691,C,Fairbairn
69566,C,Tancredy
70291,C,Tancredy
67807,H,Koehn
70083,H,Koehn
48220,J,Hummel
38062,C,Fisher
53930,N,Todd
30712,B,Hankin
70846,J,Rhodes
51513,A,Cohen
54370,L,Kinderman
38035,H,Berenbaum
43525,J,Cohen
38033,H,Berenbaum
38040,W,Heller
56383,C,Menard
66169,T,Kwapil
71496,C,Fairbairn
51512,K,Leskis
30719,D,Newman
41043,C,Sanchez
56522,H,Berenbaum
56520,L,Travis
63334,N,Allen
56633,N,Todd
56782,W,Heller
56783,H,Berenbaum
56784,J,Cohen
56785,D,Cohen
70285,C,Anderson
10262,,
38136,C,Hunter
55230,C,Stern
55775,M,Aber
76254,D,Simons
55733,J,Hummel
38116,K,Christianson
39832,W,Heller
38133,Y,Xia
34112,J,Zhang
57475,D,Simons
75907,D,Briley
57461,N,Liang
57463,J,Cohen
57459,G,Gratton
57465,A,Benjamin
57735,N,Allen
57467,E,Pomerantz
70054,B,Hankin
70578,N,Allen
67319,,
60808,B,Hankin
57469,D,Newman
59016,J,Willits
59658,S,Sadaghiani
59019,D,Briley
69837,S,Lleras Buetti
57471,J,Hotaling
57473,D,Cohen
10266,,
10272,,
30727,,
30729,R,Stauffer
30731,R,Stauffer
10275,,
46229,,
10281,,
73247,Y,Jan
30739,D,Strauser
10285,,
10288,,
10299,,
68182,,
68183,,
68185,,
68190,,
68193,,
68194,,
68127,A,Newman
68128,B,Rosenstock
67749,,
67750,,
67752,,
67753,,
67754,,
67757,,
67759,,
67760,,
67761,,
67762,,
67763,,
67768,,
67769,,
67770,,
67771,,
67772,,
67741,R,Layton
68348,D,Leon Ruiz
67810,A,Mayer
68216,A,Mayer
68408,A,Augoustakis
68218,D,Weiss
68370,B,Rosenstock
70014,,
73834,D,Sussman
71388,J,Ebel
68415,V,Hoefig
68417,V,Hoefig
68416,V,Hoefig
71832,V,Hoefig
71834,V,Hoefig
71835,V,Hoefig
68413,V,Hoefig
70075,,
69229,R,Harris
67814,,
70065,D,Weiss
74667,D,Weiss
67815,,
67933,,
67937,,
72309,C,Callahan
72310,C,Callahan
67805,A,Newman
75198,R,Layton
75546,A,Bayat
67816,,
76151,A,Newman
67817,,
37189,H,McLeer
72174,,
37167,M,Cottingham
38022,,
38024,,
38026,,
37164,I,Willis
37185,L,Harms
37187,A,Freudenburg
37162,M,Hurley
37201,B,Hayes
37230,C,Short
72497,J,Braun
41565,J,Johnson
37204,M,Moriwaki
40423,T,Gomez
37205,M,Ebbay
37206,C,Short
37207,A,Flood
37312,Z,Simon
37308,I,Marquez
37200,,
40428,D,Bishop
37208,M,Moriwaki
37209,J,Krogmeier
37210,C,Johnson
42444,A,Hamilton
37203,A,Flood
37225,J,Williams
37238,K,Dillender
37275,D,Bishop
59612,M,Lindsey
37213,E,Pehl
37214,S,Van Ostrand
37215,N,Sannes
37216,A,Hamilton
42445,C,Hill
40429,K,Dillender
37299,M,Furlong
70450,J,Williams
37223,D,Myers
37295,V,Millen
37227,M,Lindsey
37266,M,Cottingham
72932,M,Snyder
37282,,
37224,K,Henningsen
37228,A,Kessler
37229,Y,Neyhard
43222,M,Larkin
37231,,
37211,,
59617,H,Pacheco
37291,C,Farmer
37233,M,Morrow
43229,B,Landes
37217,C,Anthony
37242,,
37305,C,Farmer
37278,A,Schmidt
37212,E,Hoffman
40430,C,Christoff
59615,,
37243,H,Druhet
37245,C,Stewart
37292,,
