crn,courseDept,courseNum,hours,startTime,endTime,days,instructorFirstName,instructorLastName
71299,LAW,699,0 TO 2,ARRANGED,,,S,Szala
47597,LAW,792,3,10:30 AM,11:45 AM,MT,R,Lawless
48128,LAW,792,4,10:30 AM,11:45 AM,MT,R,Lawless
47612,LAW,792,2,04:30 PM,06:20 PM,W,K,Bilz
52719,LAW,792,2,09:30 AM,11:50 AM,F,D,Slifer
62240,LAW,792,3,09:30 AM,11:50 AM,F,D,Slifer
60185,LAW,792,3,04:30 PM,06:20 PM,W,K,Bilz
48139,LAW,792,2,01:30 PM,03:20 PM,R,R,Paez-Rodriguez
52995,LAW,792,3,09:00 AM,10:15 AM,TW,J,Sherkow
62238,LAW,792,4,09:00 AM,10:15 AM,TW,J,Sherkow
61749,LAW,792,3,01:30 PM,03:20 PM,R,R,Paez-Rodriguez
50141,LAW,792,2,10:00 AM,11:50 AM,F,J,Bradley
50591,LAW,792,3,10:00 AM,11:50 AM,F,J,Bradley
50180,LAW,792,2,06:00 PM,07:50 PM,R,S,Kolb
50592,LAW,792,3,06:00 PM,07:50 PM,R,S,Kolb
50559,LAW,792,2,03:00 PM,04:50 PM,T,B,LeRoy
56481,LAW,792,3,03:00 PM,04:50 PM,T,B,LeRoy
56482,LAW,792,3,03:00 PM,04:15 PM,MW,C,Rincker
59094,LAW,792,4,03:00 PM,04:15 PM,MW,C,Rincker
65145,LAW,792,3,10:30 AM,11:45 AM,RF,S,Perkins
65432,LAW,792,4,10:30 AM,11:45 AM,RF,S,Perkins
56765,LAW,792,3,08:20 AM,10:20 AM,RF,T,Trott
56962,LAW,792,4,08:20 AM,10:20 AM,RF,T,Trott
59013,LAW,792,1,09:45 AM,11:55 AM,F,,
59372,LAW,792,1,09:45 AM,11:55 AM,F,,
47599,LAW,793,3,03:00 PM,04:29 PM,TW,A,Roebuck
50594,LAW,793,4,03:00 PM,04:29 PM,TW,A,Roebuck
50134,LAW,793,2,04:30 PM,06:20 PM,M,A,Blockman
50595,LAW,793,3,04:30 PM,06:20 PM,M,A,Blockman
63381,LAW,793,3,03:00 PM,05:50 PM,M,K,Bilz
63949,LAW,793,4,03:00 PM,05:50 PM,M,K,Bilz
65146,LAW,793,2,01:30 PM,03:20 PM,R,J,Christiansen
65147,LAW,793,2,03:00 PM,04:50 PM,W,K,Sanderson
65394,LAW,793,2,10:00 AM,11:50 AM,F,A,Weissler
70486,LAW,793,2,05:00 PM,06:50 PM,W,P,Henderson
47600,LAW,794,2,03:00 PM,04:50 PM,R,C,Williams
48042,LAW,794,3,03:00 PM,04:50 PM,R,C,Williams
47601,LAW,794,2,01:30 PM,03:20 PM,T,R,Alam
47602,LAW,795,3,09:00 AM,10:15 AM,MT,P,Keenan
48151,LAW,795,3,01:30 PM,02:45 PM,TW,L,Wexler
76059,LAW,795,4,01:30 PM,02:45 PM,TW,L,Wexler
50558,LAW,796,2,06:00 PM,07:50 PM,W,,
76060,LAW,796,3,06:00 PM,07:50 PM,W,,
66769,LAW,796,3,10:30 AM,11:45 AM,MT,P,Keenan
67108,LAW,796,4,10:30 AM,11:45 AM,MT,P,Keenan
47604,LAW,797,4,04:30 PM,06:10 PM,MT,A,Augustine
48684,LAW,797,4,04:30 PM,06:10 PM,MT,A,Augustine
50553,LAW,797,2,05:30 PM,08:50 PM,R,T,Sendek
55326,LAW,797,3,05:30 PM,08:50 PM,R,T,Sendek
52770,LAW,797,1,10:30 AM,12:00 PM,MT,A,Kakooza
72142,LAW,797,1,10:30 AM,12:00 PM,MT,A,Kakooza
58398,LAW,797,2,03:00 PM,06:20 PM,R,C,Shah
60912,LAW,797,3,03:00 PM,06:20 PM,R,C,Shah
47605,LAW,798,2,03:00 PM,04:50 PM,R,M,Finkin
68964,LAW,798,3,03:00 PM,04:50 PM,R,M,Finkin
47606,LAW,798,3,03:00 PM,04:50 PM,M,R,Kaplan
59197,LAW,798,4,03:00 PM,04:50 PM,M,R,Kaplan
47609,LAW,798,1,01:30 PM,04:00 PM,M,M,Etienne
65623,LAW,798,3,10:00 AM,11:50 AM,R,S,Szala
56491,LAW,798,2,03:30 PM,05:20 PM,T,M,Moore
56780,LAW,798,3,03:30 PM,05:20 PM,T,M,Moore
74281,LCTL,101,1 TO 5,12:35 PM,01:50 PM,TR,D,Butler
74280,LCTL,101,1 TO 5,10:30 AM,11:45 AM,TR,D,Butler
73431,LEAD,140,2,ARRANGED,,,J,Smist
75563,LEAD,140,2,03:30 PM,04:50 PM,T,M,McGrath
73432,LEAD,170,2,ARRANGED,,,J,Smist
73482,LEAD,230,3,03:00 PM,04:50 PM,W,V,Chunoo
73483,LEAD,230,3,11:00 AM,12:50 PM,W,V,Chunoo
73484,LEAD,230,3,11:00 AM,12:50 PM,F,V,Chunoo
73485,LEAD,230,3,03:00 PM,04:50 PM,R,V,Chunoo
73481,LEAD,230,3,11:00 AM,12:50 PM,M,V,Chunoo
73063,LEAD,260,3,09:30 AM,10:20 AM,R,J,Smist
73064,LEAD,260,3,11:00 AM,11:50 AM,R,J,Smist
73065,LEAD,260,3,02:00 PM,02:50 PM,R,J,Smist
73066,LEAD,260,3,09:00 AM,09:50 AM,F,J,Smist
73067,LEAD,260,3,10:00 AM,10:50 AM,F,J,Smist
73068,LEAD,260,3,11:00 AM,11:50 AM,F,J,Smist
73069,LEAD,260,3,ARRANGED,,,J,Smist
73434,LEAD,340,3,01:00 PM,02:20 PM,MW,V,Chunoo
73435,LEAD,380,3,11:00 AM,12:20 PM,TR,D,Rosch
73439,LEAD,440,2,ARRANGED,,,J,Smist
73441,LEAD,480,3,09:30 AM,10:50 AM,TR,T,Macke
73442,LEAD,480,4,09:30 AM,10:50 AM,TR,T,Macke
54104,LER,100,3,ARRANGED,,,S,Ashby
54105,LER,100,3,ARRANGED,,,S,Ashby
54106,LER,100,3,ARRANGED,,,S,Ashby
54115,LER,110,3,ARRANGED,,,S,Ashby
54117,LER,110,3,ARRANGED,,,S,Ashby
54744,LER,120,3,ARRANGED,,,S,Ashby
53733,LER,199,1 TO 5,ARRANGED,,,,
73980,LER,199,3,02:00 PM,03:20 PM,TR,E,Labarbera-Twarog
70463,LER,199,3,03:30 PM,05:50 PM,T,M,Leroy
54130,LER,320,3,11:00 AM,12:20 PM,TR,S,Ashby
54446,LER,330,3,ARRANGED,,,S,Ashby
54405,LER,440,3,11:00 AM,12:20 PM,MW,A,Arvind
54197,LER,522,4,08:00 AM,10:30 AM,M,M,Leroy
56036,LER,523,4,08:00 AM,10:50 AM,W,R,Benton
54235,LER,542,4,11:00 AM,01:50 PM,T,C,Riordan
54237,LER,543,4,02:00 PM,04:50 PM,R,J,Lamare
54224,LER,545,4,11:00 AM,01:50 PM,R,E,Forsythe
54200,LER,558,0 TO 4,12:00 PM,01:30 PM,F,,
54231,LER,559,4,02:00 PM,04:50 PM,T,D,Newman
75441,LER,561,4,06:30 PM,08:30 PM,W,B,Schiller
54198,LER,561,4,08:00 AM,10:50 AM,R,M,Lyu
67209,LER,561,4,06:30 PM,08:30 PM,R,B,Schiller
54215,LER,562,4,02:00 PM,04:50 PM,T,S,Restubog
75430,LER,562,4,06:30 PM,08:30 PM,T,S,Restubog
54251,LER,564,2,11:00 AM,01:50 PM,T,,
54217,LER,565,4,08:00 AM,10:50 AM,M,S,Won
67204,LER,565,4,06:30 PM,08:30 PM,R,J,Lamare
75445,LER,566,4,06:30 PM,08:30 PM,W,J,Jung
54221,LER,567,2,11:00 AM,01:50 PM,T,,
54223,LER,568,4,08:00 AM,10:50 AM,W,A,Weaver
54252,LER,569,2,11:00 AM,01:50 PM,W,R,Benton
59311,LER,580,0,ARRANGED,,,E,Barker
53734,LER,590,0 TO 8,ARRANGED,,,,
71930,LER,590,4,02:00 PM,04:50 PM,T,E,Mun
56034,LER,590,2,08:00 AM,10:50 AM,T,M,Lyu
58258,LER,590,2,08:00 AM,10:50 AM,T,J,Jung
68364,LER,590,4,02:00 PM,04:50 PM,M,R,Weinstein
64962,LER,590,4,11:00 AM,01:50 PM,M,Y,Park
60528,LER,590,4,02:00 PM,04:50 PM,W,J,Lamare
63152,LER,590,2,02:00 PM,04:50 PM,M,F,Drasgow
59991,LER,590,4,11:30 AM,01:50 PM,M,M,Leroy
75431,LER,590,4,06:30 PM,08:30 PM,W,L,Pearlman
71935,LER,590,2,11:00 AM,01:50 PM,W,R,Benton
66569,LER,590,4,02:00 PM,04:50 PM,W,A,Weaver
54232,LER,591,4,08:00 AM,10:50 AM,T,M,Cardador
54233,LER,591,4,11:00 AM,01:50 PM,W,M,Cardador
65544,LER,591,4,06:30 PM,08:30 PM,R,A,Kramer
54239,LER,593,4,11:00 AM,01:50 PM,R,Y,Liu
54240,LER,593,4,08:00 AM,08:50 AM,F,,
54241,LER,593,4,09:00 AM,09:50 AM,F,,
54242,LER,593,4,02:00 PM,04:50 PM,R,Y,Liu
54243,LER,593,4,10:00 AM,10:50 AM,F,,
54244,LER,593,4,11:00 AM,11:50 AM,F,,
70506,LER,593,4,06:00 PM,08:00 PM,W,B,Ogolsky
54226,LER,595,4,08:00 AM,10:50 AM,R,A,Kramer
61476,LER,598,4,02:00 PM,04:50 PM,M,S,Won
53735,LER,599,0 TO 16,ARRANGED,,,,
31999,LING,100,3,11:00 AM,11:50 AM,F,R,Shosted
32001,LING,100,3,10:00 AM,10:50 AM,F,R,Shosted
32004,LING,100,3,12:00 PM,12:50 PM,F,R,Shosted
32009,LING,100,3,01:00 PM,01:50 PM,F,R,Shosted
32007,LING,100,3,01:00 PM,01:50 PM,MW,R,Shosted
37055,LING,104,3,12:00 PM,12:50 PM,F,E,Kramer
37056,LING,104,3,01:00 PM,01:50 PM,F,E,Kramer
37057,LING,104,3,02:00 PM,02:50 PM,F,E,Kramer
37054,LING,104,3,10:00 AM,10:50 AM,TR,E,Kramer
64859,LING,115,3,04:00 PM,05:20 PM,TR,M,Mishra
10520,LING,191,1 TO 3,ARRANGED,,,,
10522,LING,199,1 TO 5,ARRANGED,,,,
22037,LING,199,3,02:00 PM,02:50 PM,MWF,R,Shosted
72198,LING,199,1 TO 5,04:00 PM,05:20 PM,TR,M,Gathogo
32019,LING,210,3,02:00 PM,02:50 PM,MWF,,
56813,LING,221,4,11:00 AM,12:50 PM,MW,C,Colon
56814,LING,221,4,08:30 AM,10:20 AM,TR,C,Colon
58381,LING,221,4,08:00 AM,09:50 AM,TR,S,Dramin Weiss
60325,LING,221,4,10:00 AM,11:50 AM,TR,S,Dramin Weiss
73223,LING,222,3,12:00 PM,12:50 PM,F,R,Bhatt
73224,LING,222,3,11:00 AM,11:50 AM,F,R,Bhatt
73225,LING,222,3,12:00 PM,12:50 PM,F,R,Bhatt
73222,LING,222,3,12:00 PM,12:50 PM,MW,R,Bhatt
32020,LING,225,3,10:00 AM,10:50 AM,F,T,Ionin
32021,LING,225,3,10:00 AM,10:50 AM,F,T,Ionin
32023,LING,225,3,10:00 AM,10:50 AM,MW,T,Ionin
32039,LING,250,3,11:00 AM,11:50 AM,F,K,Smalls
32046,LING,250,3,12:00 PM,12:50 PM,F,K,Smalls
40577,LING,250,3,11:00 AM,11:50 AM,F,K,Smalls
32049,LING,250,3,11:00 AM,11:50 AM,MW,K,Smalls
59649,LING,270,3,12:30 PM,01:50 PM,TR,L,Schwartz
10524,LING,290,1 TO 4,ARRANGED,,,,
69232,LING,291,1 TO 3,ARRANGED,,,,
33353,LING,300,4,10:00 AM,10:50 AM,M,K,Ishikawa
33373,LING,300,4,12:00 PM,12:50 PM,M,K,Ishikawa
48083,LING,300,4,01:00 PM,01:50 PM,M,K,Ishikawa
35055,LING,300,4,ARRANGED,,,K,Ishikawa
69250,LING,301,3,09:00 AM,09:50 AM,F,J,MacDonald
69251,LING,301,3,09:00 AM,09:50 AM,F,J,MacDonald
50500,LING,301,3,09:00 AM,09:50 AM,MW,J,MacDonald
70706,LING,307,3,01:00 PM,01:50 PM,F,T,Ionin
70707,LING,307,3,01:00 PM,01:50 PM,F,T,Ionin
30893,LING,307,3,01:00 PM,01:50 PM,MW,T,Ionin
55038,LING,321,4,08:00 AM,09:50 AM,MW,S,Dramin Weiss
61935,LING,321,4,10:00 AM,11:50 AM,MW,S,Dramin Weiss
63312,LING,321,4,01:00 PM,02:50 PM,MW,S,Dramin Weiss
61859,LING,391,2 TO 4,ARRANGED,,,,
33271,LING,400,4,ARRANGED,,,,
45628,LING,400,3,ARRANGED,,,,
30894,LING,401,4,03:00 PM,03:50 PM,MWF,R,Shosted
47932,LING,401,3,03:00 PM,03:50 PM,MWF,R,Shosted
69247,LING,402,4,02:00 PM,03:20 PM,TR,Y,Tang
43108,LING,402,3,02:00 PM,03:20 PM,TR,Y,Tang
42638,LING,404,3,ARRANGED,,,M,Gathogo
75626,LING,410,4,09:30 AM,10:50 AM,TR,J,Hualde
75625,LING,410,3,09:30 AM,10:50 AM,TR,J,Hualde
73978,LING,413,4,01:00 PM,02:20 PM,MW,R,Girju
73977,LING,413,3,01:00 PM,02:20 PM,MW,R,Girju
75206,LING,418,4,04:00 PM,05:20 PM,T,E,Derhemi
47033,LING,418,3,04:00 PM,05:20 PM,T,E,Derhemi
75620,LING,450,4,11:00 AM,12:20 PM,TR,R,Bhatt
75619,LING,450,3,11:00 AM,12:20 PM,TR,,
63262,LING,489,4,01:00 PM,01:50 PM,MWF,L,Pierce
63261,LING,489,3,01:00 PM,01:50 PM,MWF,L,Pierce
56284,LING,490,3 OR 4,09:00 AM,10:20 AM,MW,R,Girju
30896,LING,501,4,02:00 PM,03:20 PM,TR,J,Yoon
41713,LING,504,2,ARRANGED,,,J,MacDonald
43184,LING,506,4,02:00 PM,03:20 PM,TR,L,Schwartz
70099,LING,506,4,09:00 AM,10:20 AM,MW,R,Girju
60086,LING,507,4,09:00 AM,09:50 AM,MWF,P,Lasersohn
43547,LING,512,4,04:00 PM,06:50 PM,W,K,Smalls
38065,LING,524,2 OR 4,02:00 PM,03:50 PM,W,C,Fisher
75279,LING,550,4,03:30 PM,04:50 PM,TR,R,Bhatt
60612,LING,560,4,12:30 PM,01:50 PM,TR,S,Montrul
48228,LING,570,2 OR 4,03:30 PM,04:50 PM,TR,J,Hummel
35674,LING,584,4,03:30 PM,06:30 PM,M,J,Jegerski
10528,LING,590,2 TO 8,ARRANGED,,,,
40591,LING,591,2 OR 4,11:00 AM,11:50 AM,MWF,P,Lasersohn
22348,LING,599,0 TO 16,ARRANGED,,,,
32234,LLS,100,3,02:00 PM,02:50 PM,R,L,Garcia
32235,LLS,100,3,03:00 PM,03:50 PM,R,B,Garcia
32236,LLS,100,3,04:00 PM,04:50 PM,R,L,Garcia
39710,LLS,100,3,01:00 PM,01:50 PM,F,B,Garcia
32237,LLS,100,3,01:00 PM,01:50 PM,MW,,
67475,LLS,200,3,02:00 PM,03:20 PM,MW,,
71042,LLS,201,3,ARRANGED,,,,
71045,LLS,201,3,ARRANGED,,,,
74250,LLS,201,3,ARRANGED,,,,
48137,LLS,220,3,09:30 AM,10:50 AM,MW,,
66517,LLS,230,3,12:30 PM,01:50 PM,TR,N,Flores
72006,LLS,235,3,12:00 PM,01:20 PM,MW,N,Lira
58201,LLS,240,3,09:30 AM,10:50 AM,TR,,
58195,LLS,242,3,11:00 AM,12:20 PM,TR,J,de la Garza
75991,LLS,248,3,05:00 PM,05:50 PM,W,E,Ledesma
75993,LLS,248,3,04:00 PM,04:50 PM,W,E,Ledesma
75994,LLS,248,3,06:00 PM,06:50 PM,W,E,Ledesma
75995,LLS,248,3,02:00 PM,02:50 PM,W,E,Ledesma
75996,LLS,248,3,03:00 PM,03:50 PM,W,E,Ledesma
76067,LLS,248,3,08:00 AM,08:50 AM,W,E,Ledesma
76133,LLS,248,3,09:00 AM,09:50 AM,W,E,Ledesma
75997,LLS,248,3,ARRANGED,,,E,Ledesma
49641,LLS,250,3,02:00 PM,03:20 PM,TR,,
51692,LLS,260,3,03:30 PM,04:50 PM,TR,O,Vazquez
34283,LLS,279,3,12:30 PM,01:50 PM,TR,Y,Ramirez
71411,LLS,281,3,09:00 AM,09:50 AM,F,A,Burgos
71415,LLS,281,3,01:00 PM,01:50 PM,F,A,Burgos
71419,LLS,281,3,12:00 PM,12:50 PM,F,A,Burgos
75271,LLS,281,3,12:00 PM,12:50 PM,F,A,Burgos
75274,LLS,281,3,03:00 PM,03:50 PM,W,A,Burgos
75277,LLS,281,3,02:00 PM,02:50 PM,W,A,Burgos
70108,LLS,281,3,12:00 PM,12:50 PM,MW,A,Burgos
66833,LLS,305,3,02:00 PM,03:20 PM,TR,,
69392,LLS,308,3,09:00 AM,09:50 AM,M,F,Henshaw
60346,LLS,308,3,02:00 PM,03:20 PM,TR,S,Callesano
64939,LLS,308,3,03:00 PM,04:20 PM,MW,,
65002,LLS,310,4,02:00 PM,03:50 PM,R,,
33772,LLS,310,4,02:00 PM,03:50 PM,R,,
33766,LLS,310,4,02:00 PM,03:50 PM,T,J,Anderson
75366,LLS,357,3,02:00 PM,03:20 PM,TR,J,de la Garza
70289,LLS,370,3,02:00 PM,03:20 PM,MW,G,Rosas
60011,LLS,385,3,03:30 PM,05:50 PM,T,I,Molina
58198,LLS,387,3,03:30 PM,04:50 PM,TR,N,Flores
10539,LLS,390,0 TO 3,ARRANGED,,,,
68422,LLS,396,3,04:30 PM,05:50 PM,MW,D,Vergara Bracamontes
54035,LLS,396,3,09:30 AM,10:50 AM,TR,E,Velez
35731,LLS,433,4,04:00 PM,06:50 PM,W,G,Martinez Negrette
64953,LLS,433,4,04:00 PM,06:50 PM,M,,
64955,LLS,433,4,04:00 PM,06:50 PM,M,G,Martinez Negrette
63267,LLS,449,2,01:00 PM,03:50 PM,R,M,Gonzalez
63270,LLS,449,4,01:00 PM,03:50 PM,R,M,Gonzalez
63266,LLS,449,3,01:00 PM,03:50 PM,R,M,Gonzalez
55871,LLS,479,4,02:00 PM,04:20 PM,M,N,Lira
55870,LLS,479,3,02:00 PM,04:20 PM,M,N,Lira
56505,LLS,495,2 OR 4,ARRANGED,,,,
48135,LLS,590,1 TO 4,ARRANGED,,,,
66221,MACS,100,3,09:00 AM,09:50 AM,F,,
66222,MACS,100,3,12:00 PM,12:50 PM,F,,
66224,MACS,100,3,11:00 AM,11:50 AM,F,,
66226,MACS,100,3,ARRANGED,,,,
66225,MACS,100,3,11:00 AM,11:50 AM,R,,
66227,MACS,100,3,10:00 AM,10:50 AM,F,,
66230,MACS,100,3,ARRANGED,,,,
66231,MACS,100,3,10:00 AM,10:50 AM,F,,
66232,MACS,100,3,11:00 AM,11:50 AM,F,,
66233,MACS,100,3,12:00 PM,12:50 PM,F,,
66234,MACS,100,3,01:00 PM,01:50 PM,F,,
67437,MACS,100,3,04:00 PM,04:50 PM,R,,
67438,MACS,100,3,05:00 PM,05:50 PM,R,,
69386,MACS,100,3,03:00 PM,03:50 PM,R,,
69388,MACS,100,3,02:00 PM,02:50 PM,F,,
57705,MACS,100,3,ARRANGED,,,J,Knipp
57643,MACS,101,3,11:00 AM,12:20 PM,TR,,
69867,MACS,101,3,05:00 PM,06:20 PM,MW,,
57644,MACS,101,3,02:00 PM,03:20 PM,MW,,
57645,MACS,101,3,08:00 AM,09:20 AM,TR,,
57646,MACS,101,3,09:30 AM,10:50 AM,TR,,
57648,MACS,101,3,09:30 AM,10:50 AM,MW,J,Knipp
57649,MACS,101,3,09:30 AM,10:50 AM,TR,,
57650,MACS,101,3,02:00 PM,03:20 PM,TR,,
65588,MACS,101,3,03:30 PM,04:50 PM,MW,,
65589,MACS,101,3,11:00 AM,12:20 PM,MW,,
65590,MACS,101,3,05:00 PM,06:20 PM,TR,,
65591,MACS,101,3,12:30 PM,01:50 PM,MW,,
57952,MACS,104,3,11:00 AM,12:15 PM,TR,J,Claborn
57956,MACS,104,3,03:30 PM,04:45 PM,TR,J,Claborn
57951,MACS,104,3,10:00 AM,10:50 AM,MWF,S,Slobodnik
57957,MACS,104,3,11:00 AM,11:50 AM,MWF,S,Slobodnik
57953,MACS,104,3,02:00 PM,03:15 PM,MW,D,Morris
57958,MACS,104,3,03:30 PM,04:45 PM,MW,R,Sherwood
71648,MACS,140,3,09:00 AM,10:20 AM,MW,V,Font Bas
72893,MACS,150,4,09:30 AM,10:50 AM,MW,,
72894,MACS,150,4,11:00 AM,12:20 PM,MW,,
72895,MACS,150,4,01:00 PM,02:20 PM,MW,,
71556,MACS,150,4,09:30 AM,10:50 AM,TR,J,Oyallon-Koloski
57655,MACS,166,3,03:00 PM,05:00 PM,W,A,Ciafone
69730,MACS,199,1 TO 5,ARRANGED,,,,
64794,MACS,202,3,08:00 AM,08:50 AM,F,M,Sanfilippo
64795,MACS,202,3,09:00 AM,09:50 AM,F,M,Sanfilippo
64797,MACS,202,3,10:00 AM,10:50 AM,F,M,Sanfilippo
64798,MACS,202,3,02:00 PM,02:50 PM,F,M,Sanfilippo
64799,MACS,202,3,03:00 PM,03:50 PM,F,M,Sanfilippo
64800,MACS,202,3,04:00 PM,04:50 PM,F,M,Sanfilippo
64793,MACS,202,3,10:00 AM,10:50 AM,MW,M,Sanfilippo
65073,MACS,203,3,01:00 PM,03:50 PM,T,J,Oyallon-Koloski
66939,MACS,205,3,11:00 AM,12:20 PM,TR,J,Rosenstein
59167,MACS,250,3,02:00 PM,03:20 PM,TR,,
75298,MACS,260,4,03:00 PM,04:20 PM,MW,,
75299,MACS,260,4,04:30 PM,05:50 PM,MW,,
75300,MACS,260,4,01:00 PM,02:20 PM,TR,,
75297,MACS,260,4,03:30 PM,04:50 PM,R,V,Font Bas
57706,MACS,261,3,07:00 PM,09:50 PM,W,D,Long
57656,MACS,264,4,10:00 AM,10:50 AM,MWF,J,Heuman
57981,MACS,273,3,11:00 AM,12:50 PM,MW,J,Johnson
72089,MACS,282,3,03:00 PM,05:50 PM,T,J,Knipp
57657,MACS,317,3,11:00 AM,12:20 PM,MW,A,Ciafone
66207,MACS,320,3,01:00 PM,01:50 PM,MWF,J,Heuman
57666,MACS,326,3,03:30 PM,04:50 PM,TR,J,Hay
61120,MACS,345,3,11:00 AM,11:50 AM,MWF,C,Cole
57678,MACS,351,3,12:30 PM,01:50 PM,TR,A,Reisner
57684,MACS,356,3,02:00 PM,03:20 PM,R,A,Aguayo
58840,MACS,364,3,05:00 PM,07:50 PM,MW,C,Wilson
72899,MACS,370,4,10:30 AM,11:50 AM,TR,V,Font Bas
57982,MACS,373,3,12:00 PM,12:50 PM,MWF,C,Prendergast
73844,MACS,380,3,01:00 PM,03:50 PM,W,J,Rosenstein
63220,MACS,391,0 TO 3,ARRANGED,,,,
57693,MACS,395,3,04:00 PM,05:50 PM,R,A,Aguayo
61805,MACS,466,3,12:30 PM,01:50 PM,TR,R,Tierney
61802,MACS,466,4,12:30 PM,01:50 PM,TR,R,Tierney
57690,MACS,495,1,ARRANGED,,,,
57691,MACS,495,1,ARRANGED,,,,
69732,MACS,496,3,ARRANGED,,,,
64319,MACS,499,0,ARRANGED,,,,
57697,MACS,503,4,03:00 PM,05:50 PM,T,D,Long
69376,MATH,101,3,08:00 AM,08:50 AM,TR,,
69378,MATH,101,3,09:00 AM,09:50 AM,TR,,
69473,MATH,101,3,10:00 AM,10:50 AM,TR,,
69377,MATH,101,3,02:00 PM,02:50 PM,TR,,
69244,MATH,101,3,11:00 AM,11:50 AM,MW,T,Dobbs
32048,MATH,103,4,12:00 PM,12:50 PM,F,,
32065,MATH,103,4,01:00 PM,01:50 PM,R,,
32051,MATH,103,4,02:00 PM,02:50 PM,R,,
43834,MATH,103,4,01:00 PM,01:50 PM,F,,
32067,MATH,103,4,09:30 AM,10:50 AM,TR,T,Dobbs
65466,MATH,112,3,09:00 AM,09:50 AM,R,,
65472,MATH,112,3,10:00 AM,10:50 AM,R,,
65473,MATH,112,3,11:00 AM,11:50 AM,R,,
65474,MATH,112,3,12:00 PM,12:50 PM,R,,
65475,MATH,112,3,10:00 AM,10:50 AM,F,,
65476,MATH,112,3,11:00 AM,11:50 AM,F,,
65477,MATH,112,3,12:00 PM,12:50 PM,F,,
65478,MATH,112,3,01:00 PM,01:50 PM,F,,
65597,MATH,112,3,09:00 AM,09:50 AM,F,,
71632,MATH,112,3,02:00 PM,02:50 PM,R,,
65624,MATH,112,3,01:00 PM,01:50 PM,R,,
65802,MATH,112,3,02:00 PM,02:50 PM,F,,
67298,MATH,112,3,08:00 AM,08:50 AM,R,,
67299,MATH,112,3,08:00 AM,08:50 AM,F,,
67300,MATH,112,3,02:00 PM,02:50 PM,R,,
67301,MATH,112,3,01:00 PM,01:50 PM,R,,
71633,MATH,112,3,03:00 PM,03:50 PM,R,,
71634,MATH,112,3,04:00 PM,04:50 PM,R,,
71635,MATH,112,3,11:00 AM,11:50 AM,F,,
71636,MATH,112,3,12:00 PM,12:50 PM,F,,
72524,MATH,112,3,03:00 PM,03:50 PM,F,,
72102,MATH,112,3,09:00 AM,10:50 AM,R,,
64759,MATH,112,3,12:00 PM,12:50 PM,MW,A,Reddy
65465,MATH,112,3,01:00 PM,01:50 PM,MW,A,Reddy
65599,MATH,112,3,09:00 AM,09:50 AM,MW,L,Placzek
49217,MATH,115,3,10:00 AM,10:50 AM,T,,
68446,MATH,115,3,11:00 AM,11:50 AM,T,,
68447,MATH,115,3,12:00 PM,12:50 PM,T,,
68448,MATH,115,3,01:00 PM,01:50 PM,T,,
68449,MATH,115,3,02:00 PM,02:50 PM,T,,
68464,MATH,115,3,09:00 AM,09:50 AM,T,,
68465,MATH,115,3,10:00 AM,10:50 AM,T,,
68466,MATH,115,3,03:00 PM,03:50 PM,T,,
68467,MATH,115,3,04:00 PM,04:50 PM,T,,
68468,MATH,115,3,08:00 AM,08:50 AM,T,,
68469,MATH,115,3,08:00 AM,08:50 AM,T,,
68642,MATH,115,3,12:00 PM,12:50 PM,T,,
68643,MATH,115,3,01:00 PM,01:50 PM,T,,
68644,MATH,115,3,02:00 PM,02:50 PM,T,,
68645,MATH,115,3,03:00 PM,03:50 PM,T,,
68650,MATH,115,3,04:00 PM,04:50 PM,T,,
49795,MATH,115,3,11:00 AM,11:50 AM,T,,
72514,MATH,115,3,03:00 PM,03:50 PM,T,,
72515,MATH,115,3,02:00 PM,02:50 PM,T,,
72532,MATH,115,3,09:00 AM,09:50 AM,T,,
49797,MATH,115,3,04:00 PM,04:50 PM,T,,
49216,MATH,115,3,09:00 AM,09:50 AM,T,,
49212,MATH,115,3,08:00 AM,08:50 AM,MWF,A,Hoffmeister
58801,MATH,115,3,11:00 AM,11:50 AM,MWF,A,Hoffmeister
49213,MATH,115,3,01:00 PM,01:50 PM,MWF,J,Srikant
47768,MATH,119,3,01:00 PM,01:50 PM,MWF,,
32037,MATH,124,3,08:00 AM,08:50 AM,TR,,
32038,MATH,124,3,10:00 AM,10:50 AM,TR,,
32040,MATH,124,3,11:00 AM,11:50 AM,TR,,
32036,MATH,124,3,01:00 PM,01:50 PM,TR,,
58743,MATH,124,3,02:00 PM,02:50 PM,TR,,
56122,MATH,125,3,02:00 PM,02:50 PM,MWF,,
49144,MATH,181,3,02:00 PM,02:50 PM,MWF,,
10551,MATH,199,1 TO 5,ARRANGED,,,,
54467,MATH,199,1,01:00 PM,02:50 PM,T,,
50395,MATH,199,1,11:00 AM,12:50 PM,R,,
50397,MATH,199,1,01:00 PM,02:50 PM,R,,
51989,MATH,199,1,03:00 PM,04:50 PM,R,,
65503,MATH,199,1,09:00 AM,10:50 AM,R,,
72045,MATH,199,1,11:00 AM,12:50 PM,R,,
32070,MATH,213,3,11:00 AM,12:20 PM,TR,,
32072,MATH,213,3,11:00 AM,11:50 AM,MWF,,
32076,MATH,213,3,12:00 PM,12:50 PM,MWF,,
34509,MATH,220,5,11:00 AM,12:50 PM,TR,,
